row_id,image_id,positionName,categoryName,predictedPosition
2551,334006,middleLeft,car,middleLeft
2552,429011,bottomRight,car,bottomRight
2553,335177,middleRight,car,bottomCenter
2554,521052,middleLeft,car,bottomLeft
2555,135410,middleCenter,motorcycle,middleRight
2556,124798,bottomCenter,bus,bottomCenter
2557,373353,bottomCenter,bus,bottomCenter
2558,153011,middleRight,bus,middleRight
2559,460347,topCenter,bus,middleCenter
2560,474452,middleCenter,bus,middleRight
2561,203294,middleCenter,bus,middleCenter
2562,84170,middleCenter,bus,middleCenter
2563,133000,bottomCenter,train,middleCenter
2564,60090,middleCenter,train,middleCenter
2565,385190,topCenter,bottle,middleRight
2566,345361,bottomCenter,dining table,bottomCenter
2567,430073,middleCenter,dining table,middleRight
2568,205289,middleCenter,truck,middleCenter
2569,205647,middleCenter,truck,middleRight
2570,542625,middleLeft,truck,middleRight
2571,140203,middleCenter,truck,middleCenter
2572,426372,middleCenter,truck,middleCenter
2573,140583,middleLeft,truck,middleLeft
2574,377946,middleCenter,truck,middleCenter
2575,46872,middleCenter,truck,middleLeft
2576,192607,bottomCenter,truck,bottomCenter
2577,220732,middleLeft,truck,middleCenter
2578,260261,middleCenter,truck,middleCenter
2579,297022,middleCenter,truck,middleCenter
2580,259571,middleCenter,truck,bottomCenter
2581,196759,middleCenter,truck,middleCenter
2582,184324,middleLeft,truck,middleCenter
2583,521052,middleCenter,truck,middleCenter
2584,172648,middleCenter,truck,middleCenter
2585,41633,bottomCenter,truck,middleCenter
2586,283038,middleLeft,truck,middleLeft
2587,18837,middleCenter,truck,middleCenter
2588,474164,bottomCenter,truck,bottomCenter
2589,184338,middleCenter,truck,middleCenter
2590,124798,bottomRight,truck,bottomLeft
2591,460229,middleRight,truck,middleRight
2592,490125,topCenter,truck,topLeft
2593,81394,middleCenter,truck,middleCenter
2594,188439,bottomCenter,truck,middleCenter
2595,511599,topRight,truck,topRight
2596,334555,middleLeft,truck,middleRight
2597,335177,bottomCenter,truck,bottomCenter
2598,350003,middleCenter,truck,middleCenter
2599,126110,middleCenter,truck,middleCenter
2600,519039,middleCenter,truck,middleCenter
2601,394206,bottomCenter,truck,middleCenter
2602,155443,middleLeft,traffic light,topCenter
2603,275727,middleLeft,traffic light,middleLeft
2604,169169,bottomRight,traffic light,topCenter
2605,335800,bottomLeft,traffic light,middleCenter
2606,429011,middleRight,traffic light,topLeft
2607,431876,middleLeft,traffic light,topCenter
2608,385190,topCenter,traffic light,middleLeft
2609,460147,middleLeft,traffic light,topCenter
2610,148999,middleLeft,traffic light,bottomCenter
2611,87244,middleCenter,fire hydrant,middleCenter
2612,283318,bottomRight,fire hydrant,bottomRight
2613,499768,topCenter,fire hydrant,middleCenter
2614,354829,middleRight,fire hydrant,middleRight
2615,67616,bottomCenter,fire hydrant,bottomCenter
2616,344909,middleCenter,fire hydrant,middleCenter
2617,427500,middleCenter,fire hydrant,middleCenter
2618,147338,middleCenter,fire hydrant,middleCenter
2619,441468,bottomRight,fire hydrant,bottomRight
2620,565607,middleRight,fire hydrant,middleRight
2621,356169,bottomLeft,fire hydrant,bottomLeft
2622,569273,middleRight,fire hydrant,middleRight
2623,38048,middleCenter,fire hydrant,middleCenter
2624,140556,bottomRight,fire hydrant,bottomRight
2625,79034,middleCenter,fire hydrant,middleCenter
2626,88432,bottomCenter,fire hydrant,bottomLeft
2627,417779,bottomCenter,fire hydrant,bottomCenter
2628,566923,bottomLeft,fire hydrant,middleLeft
2629,87875,bottomCenter,fire hydrant,bottomCenter
2630,26926,middleCenter,fire hydrant,middleCenter
2631,293071,bottomCenter,fire hydrant,bottomCenter
2632,523194,middleLeft,fire hydrant,bottomLeft
2633,580757,middleRight,fire hydrant,middleRight
2634,390301,middleCenter,fire hydrant,middleCenter
2635,20107,middleRight,fire hydrant,middleCenter
2636,328683,topCenter,parking meter,middleRight
2637,135410,middleLeft,parking meter,middleLeft
2638,51961,middleCenter,parking meter,middleRight
2639,430871,middleLeft,parking meter,middleLeft
2640,475484,topRight,parking meter,middleRight
2641,542625,bottomCenter,parking meter,topRight
2642,280325,bottomRight,parking meter,middleRight
2643,568147,middleCenter,parking meter,topCenter
2644,203488,middleRight,parking meter,middleRight
2645,258793,bottomRight,parking meter,middleRight
2646,162366,middleRight,parking meter,bottomCenter
2647,133819,bottomRight,parking meter,middleRight
2648,333956,middleLeft,parking meter,middleLeft
2649,64495,topCenter,parking meter,middleCenter
2650,53994,middleCenter,parking meter,middleCenter
2651,38048,middleRight,person,middleRight
2652,273198,topLeft,person,topLeft
2653,564336,middleLeft,person,middleLeft
2654,130599,middleCenter,person,middleCenter
2655,135410,middleCenter,person,middleRight
2656,532058,middleCenter,person,middleCenter
2657,492284,middleRight,person,middleRight
2658,127092,bottomLeft,person,bottomLeft
2659,205289,middleCenter,person,middleCenter
2660,401446,middleCenter,person,middleCenter
2661,158956,middleCenter,person,middleCenter
2662,456559,middleCenter,person,middleCenter
2663,29397,topRight,person,middleRight
2664,49259,topCenter,person,topCenter
2665,301061,bottomLeft,person,middleLeft
2666,101068,middleRight,person,middleRight
2667,467848,bottomRight,person,bottomRight
2668,180011,bottomRight,person,bottomCenter
2669,315492,middleCenter,person,middleCenter
2670,393226,middleLeft,person,middleLeft
2671,192607,bottomRight,person,bottomRight
2672,14226,middleCenter,person,middleRight
2673,322864,middleRight,person,middleRight
2674,212226,middleCenter,person,middleCenter
2675,289594,middleRight,person,middleRight
2676,131444,middleCenter,person,middleCenter
2677,87244,topCenter,person,topLeft
2678,129062,bottomRight,person,middleCenter
2679,508917,middleLeft,bench,middleCenter
2680,511076,bottomRight,bench,bottomLeft
2681,323751,bottomRight,bench,topRight
2682,453584,middleCenter,bench,middleCenter
2683,206994,bottomLeft,bench,middleLeft
2684,264535,bottomCenter,bench,middleCenter
2685,420916,bottomRight,bench,bottomRight
2686,329319,bottomRight,bench,topRight
2687,350607,middleCenter,bench,middleCenter
2688,29397,middleCenter,bench,bottomCenter
2689,181816,middleCenter,bench,middleCenter
2690,548780,middleCenter,bench,middleCenter
2691,435206,middleCenter,elephant,middleCenter
2692,301061,middleCenter,elephant,middleCenter
2693,299720,middleCenter,giraffe,middleRight
2694,338532,middleCenter,giraffe,middleCenter
2695,475150,middleCenter,giraffe,middleCenter
2696,289586,middleCenter,giraffe,middleCenter
2697,301981,middleCenter,giraffe,middleCenter
2698,101068,middleCenter,baseball bat,middleCenter
2699,27932,middleCenter,baseball glove,middleCenter
2700,413395,middleRight,wine glass,middleRight
2701,305343,middleLeft,cup,middleCenter
2702,119828,middleRight,cup,middleRight
2703,153632,middleLeft,fork,middleLeft
2704,116825,middleRight,knife,middleCenter
2705,153632,topLeft,knife,topCenter
2706,277051,bottomCenter,knife,bottomCenter
2707,260261,middleCenter,knife,middleCenter
2708,158956,middleLeft,knife,bottomLeft
2709,345361,middleLeft,spoon,bottomCenter
2710,153632,topLeft,bowl,middleLeft
2711,269314,bottomLeft,banana,middleCenter
2712,385205,bottomLeft,carrot,bottomLeft
2713,158956,bottomCenter,cake,bottomLeft
2714,78426,bottomCenter,dining table,bottomCenter
2715,316015,bottomLeft,laptop,middleLeft
2716,574315,bottomCenter,laptop,bottomCenter
2717,51008,middleRight,laptop,middleRight
2718,78420,middleCenter,laptop,middleCenter
2719,14226,middleCenter,laptop,middleCenter
2720,174231,middleCenter,laptop,middleCenter
2721,271728,middleRight,laptop,bottomRight
2722,112798,middleLeft,laptop,middleLeft
2723,494634,bottomRight,laptop,bottomRight
2724,312213,middleLeft,laptop,middleLeft
2725,119233,middleCenter,laptop,topCenter
2726,525247,middleCenter,laptop,middleCenter
2727,77595,middleLeft,laptop,middleLeft
2728,119828,topLeft,laptop,middleLeft
2729,399560,middleCenter,laptop,middleCenter
2730,564336,middleLeft,laptop,middleRight
2731,135872,middleCenter,laptop,middleCenter
2732,278463,middleCenter,laptop,middleCenter
2733,261706,middleCenter,remote,topLeft
2734,119828,middleRight,remote,middleLeft
2735,271728,bottomLeft,remote,bottomLeft
2736,316015,bottomCenter,keyboard,bottomCenter
2737,264535,middleRight,book,middleRight
2738,135872,middleCenter,book,middleLeft
2739,489842,topLeft,vase,topCenter
2740,357501,middleCenter,scissors,middleLeft
2741,409268,middleCenter,teddy bear,middleCenter
2742,478393,middleRight,teddy bear,middleRight
2743,507667,topRight,backpack,topRight
2744,466125,bottomLeft,backpack,middleLeft
2745,161609,bottomCenter,backpack,middleLeft
2746,365745,middleRight,backpack,middleRight
2747,76547,bottomLeft,backpack,bottomRight
2748,396338,middleCenter,backpack,middleCenter
2749,227399,middleLeft,backpack,middleRight
2750,50145,middleCenter,backpack,middleCenter
2751,1268,middleLeft,backpack,middleRight
2752,431876,middleRight,backpack,middleRight
2753,401446,middleCenter,handbag,middleCenter
2754,288685,topLeft,handbag,middleLeft
2755,246454,bottomRight,handbag,middleRight
2756,334555,middleLeft,handbag,middleLeft
2757,563653,middleLeft,handbag,middleLeft
2758,475387,middleRight,handbag,middleRight
2759,127092,bottomLeft,handbag,bottomLeft
2760,482585,middleRight,handbag,middleRight
2761,442456,topRight,handbag,middleLeft
2762,1268,bottomRight,handbag,middleRight
2763,72852,middleRight,handbag,middleRight
2764,494188,middleCenter,handbag,topCenter
2765,559956,bottomLeft,handbag,middleLeft
2766,406997,topRight,handbag,topCenter
2767,100723,middleLeft,handbag,bottomLeft
2768,511599,middleRight,handbag,middleCenter
2769,469246,middleLeft,suitcase,middleLeft
2770,163314,bottomLeft,suitcase,bottomRight
2771,475387,middleRight,suitcase,middleRight
2772,443303,middleCenter,suitcase,middleCenter
2773,432468,bottomCenter,suitcase,middleCenter
2774,290248,bottomCenter,suitcase,bottomRight
2775,351530,middleLeft,bicycle,middleLeft
2776,314914,middleRight,truck,middleRight
2777,429011,middleLeft,truck,middleCenter
2778,235399,middleCenter,truck,middleCenter
2779,272049,middleCenter,truck,middleCenter
2780,301061,middleCenter,truck,middleRight
2781,724,middleCenter,truck,middleCenter
2782,544605,bottomCenter,traffic light,bottomCenter
2783,501023,topLeft,traffic light,topLeft
2784,449198,middleLeft,traffic light,middleLeft
2785,104198,middleRight,stop sign,middleRight
2786,270297,middleLeft,person,middleCenter
2787,565563,middleCenter,person,middleRight
2788,259854,bottomCenter,person,bottomRight
2789,489014,middleLeft,person,middleCenter
2790,500423,middleRight,person,middleRight
2791,460841,bottomLeft,person,bottomLeft
2792,86483,topRight,person,topRight
2793,295420,middleRight,person,middleLeft
2794,311190,topLeft,person,topLeft
2795,334006,middleRight,person,middleLeft
2796,258793,middleLeft,person,bottomRight
2797,188439,middleCenter,person,bottomCenter
2798,193162,topRight,person,topRight
2799,124798,middleCenter,person,bottomCenter
2800,126110,middleRight,person,middleCenter
2801,249643,middleCenter,person,middleLeft
2802,499181,bottomLeft,person,middleCenter
2803,448810,bottomLeft,person,bottomLeft
2804,54967,bottomRight,person,bottomCenter
2805,67616,bottomCenter,bicycle,bottomCenter
2806,72852,bottomCenter,bicycle,bottomCenter
2807,369442,middleRight,car,middleCenter
2808,724,middleCenter,car,bottomCenter
2809,236845,bottomLeft,car,bottomLeft
2810,424975,bottomRight,car,middleRight
2811,172648,middleLeft,car,middleLeft
2812,553339,bottomLeft,car,bottomLeft
2813,505942,middleRight,car,middleLeft
2814,128372,middleCenter,car,middleRight
2815,404534,middleRight,car,middleRight
2816,38048,middleLeft,car,middleLeft
2817,184324,middleLeft,bus,middleCenter
2818,161128,bottomCenter,bus,bottomRight
2819,377946,middleLeft,bus,middleCenter
2820,369812,bottomCenter,bus,bottomRight
2821,148999,bottomCenter,train,bottomCenter
2822,212226,middleCenter,truck,middleCenter
2823,67616,bottomRight,truck,bottomRight
2824,140556,middleLeft,truck,middleLeft
2825,563653,middleCenter,truck,middleCenter
2826,147725,middleLeft,truck,middleLeft
2827,479030,topRight,truck,topRight
2828,189698,bottomLeft,truck,bottomLeft
2829,442456,middleCenter,truck,topCenter
2830,356612,middleCenter,truck,middleCenter
2831,203294,middleRight,truck,middleRight
2832,564336,middleRight,truck,middleRight
2833,516708,bottomCenter,traffic light,bottomLeft
2834,76547,middleCenter,traffic light,topCenter
2835,423229,topCenter,traffic light,middleLeft
2836,184400,bottomRight,traffic light,middleRight
2837,323571,bottomLeft,traffic light,bottomLeft
2838,9769,middleRight,fire hydrant,middleRight
2839,414133,middleLeft,fire hydrant,middleRight
2840,161128,bottomRight,fire hydrant,bottomLeft
2841,127092,bottomCenter,fire hydrant,bottomLeft
2842,88462,middleCenter,stop sign,middleCenter
2843,334006,middleRight,stop sign,middleRight
2844,335177,middleCenter,stop sign,middleCenter
2845,127092,bottomCenter,stop sign,topCenter
2846,414133,middleCenter,stop sign,middleCenter
2847,67616,bottomCenter,parking meter,bottomRight
2848,234757,middleCenter,parking meter,middleCenter
2849,509258,bottomLeft,bench,bottomCenter
2850,134722,middleLeft,bench,middleLeft
2851,87244,topCenter,bench,topRight
2852,322610,bottomRight,bench,middleRight
2853,514376,middleLeft,bench,middleLeft
2854,308394,bottomCenter,bench,bottomCenter
2855,203488,bottomRight,bench,bottomRight
2856,572462,bottomRight,bench,bottomRight
2857,519491,middleCenter,bird,middleCenter
2858,323828,middleCenter,horse,middleRight
2859,148999,middleLeft,horse,middleRight
2860,259382,middleCenter,giraffe,middleCenter
2861,184324,middleCenter,backpack,middleRight
2862,25181,middleLeft,backpack,middleLeft
2863,73702,middleLeft,backpack,middleLeft
2864,456496,middleCenter,handbag,middleCenter
2865,303863,middleRight,handbag,middleRight
2866,308394,bottomLeft,handbag,bottomLeft
2867,38048,middleRight,handbag,middleLeft
2868,203294,middleLeft,handbag,middleLeft
2869,428562,topCenter,handbag,middleRight
2870,344029,middleCenter,tie,middleCenter
2871,527616,topCenter,tie,topCenter
2872,323751,middleCenter,tie,middleRight
2873,78843,bottomRight,tie,bottomRight
2874,572462,bottomRight,tie,bottomRight
2875,436883,bottomLeft,suitcase,middleCenter
2876,350003,middleCenter,suitcase,middleLeft
2877,227399,middleLeft,suitcase,middleRight
2878,304365,bottomRight,suitcase,bottomRight
2879,376625,middleRight,bottle,middleRight
2880,494634,topLeft,bottle,middleRight
2881,25560,bottomLeft,cup,bottomLeft
2882,135872,middleCenter,cup,middleCenter
2883,278463,bottomLeft,cup,bottomRight
2884,13659,bottomLeft,cup,bottomLeft
2885,515025,bottomLeft,cup,bottomLeft
2886,271728,topLeft,cup,middleLeft
2887,82696,topLeft,cup,topLeft
2888,153527,middleCenter,knife,middleRight
2889,140640,bottomRight,knife,bottomRight
2890,98839,middleRight,bowl,bottomLeft
2891,466125,middleCenter,chair,bottomCenter
2892,261706,middleCenter,couch,middleCenter
2893,416170,bottomCenter,potted plant,middleLeft
2894,328683,middleCenter,potted plant,middleLeft
2895,127092,bottomRight,potted plant,bottomRight
2896,106389,topLeft,bed,topLeft
2897,366199,bottomCenter,bed,middleCenter
2898,329319,middleLeft,dining table,bottomLeft
2899,153632,middleCenter,dining table,middleCenter
2900,14226,bottomCenter,dining table,bottomCenter
2901,460841,bottomRight,toilet,middleRight
2902,13659,topCenter,tv,topRight
2903,4795,bottomLeft,laptop,middleRight
2904,76547,middleRight,laptop,middleCenter
2905,231831,topLeft,remote,topLeft
2906,198641,bottomLeft,keyboard,bottomLeft
2907,574315,bottomCenter,keyboard,bottomCenter
2908,231831,topLeft,cell phone,topLeft
2909,443303,topRight,book,topRight
2910,508917,topRight,clock,middleRight
2911,198641,middleRight,clock,middleCenter
2912,253835,middleCenter,clock,middleCenter
2913,146825,topCenter,clock,topCenter
2914,231831,topLeft,scissors,topLeft
2915,520531,topLeft,teddy bear,middleCenter
2916,396518,middleRight,person,middleRight
2917,198510,middleCenter,person,middleCenter
2918,558421,middleRight,person,bottomRight
2919,542776,bottomRight,person,middleCenter
2920,483667,middleCenter,person,middleCenter
2921,192716,bottomLeft,person,bottomLeft
2922,570664,middleLeft,person,middleLeft
2923,417779,topRight,person,topLeft
2924,488710,middleLeft,person,middleLeft
2925,110784,middleCenter,person,middleCenter
2926,296224,middleCenter,person,middleCenter
2927,18837,middleRight,car,middleRight
2928,572303,middleLeft,car,middleLeft
2929,474164,middleLeft,car,bottomCenter
2930,169169,bottomRight,car,bottomRight
2931,410712,bottomRight,car,bottomRight
2932,459500,bottomLeft,car,bottomLeft
2933,427500,topLeft,car,topCenter
2934,396338,middleCenter,motorcycle,bottomCenter
2935,430073,middleLeft,motorcycle,middleRight
2936,213605,bottomRight,motorcycle,bottomRight
2937,524742,middleCenter,train,middleCenter
2938,376625,middleCenter,train,middleCenter
2939,290248,bottomLeft,truck,bottomLeft
2940,336587,middleRight,truck,middleRight
2941,436883,middleRight,truck,middleRight
2942,88432,middleLeft,truck,middleCenter
2943,174004,middleCenter,truck,middleCenter
2944,11615,topRight,truck,bottomLeft
2945,114907,topLeft,truck,middleCenter
2946,110784,middleLeft,truck,middleLeft
2947,440617,topLeft,traffic light,middleLeft
2948,532530,middleRight,traffic light,middleRight
2949,201148,middleRight,traffic light,middleRight
2950,500826,bottomLeft,traffic light,middleLeft
2951,430871,topCenter,traffic light,topRight
2952,273198,middleLeft,fire hydrant,middleLeft
2953,366178,bottomCenter,fire hydrant,bottomCenter
2954,424975,middleLeft,stop sign,middleCenter
2955,417779,topLeft,stop sign,topRight
2956,49810,middleCenter,bench,middleCenter
2957,433134,middleRight,cat,middleCenter
2958,101420,topLeft,cat,topCenter
2959,572388,middleLeft,cat,middleLeft
2960,375278,middleCenter,dog,middleCenter
2961,23937,middleRight,sheep,middleCenter
2962,334555,middleCenter,cow,middleCenter
2963,47010,bottomRight,cow,middleRight
2964,17031,middleCenter,giraffe,middleCenter
2965,203294,middleLeft,backpack,middleLeft
2966,548780,topRight,backpack,middleCenter
2967,184324,bottomRight,umbrella,middleCenter
2968,395388,bottomCenter,umbrella,middleLeft
2969,396338,middleCenter,handbag,middleCenter
2970,186624,middleLeft,handbag,middleLeft
2971,61268,bottomLeft,handbag,bottomRight
2972,511076,middleRight,handbag,middleRight
2973,566923,topCenter,handbag,middleLeft
2974,19109,middleCenter,handbag,middleLeft
2975,429011,middleCenter,tie,middleLeft
2976,375278,middleCenter,suitcase,middleCenter
2977,277051,middleLeft,bottle,topLeft
2978,375493,middleCenter,bottle,middleRight
2979,119233,topLeft,cup,topCenter
2980,377946,middleCenter,knife,middleCenter
2981,118405,bottomCenter,bowl,bottomCenter
2982,14226,middleCenter,apple,middleCenter
2983,231831,topLeft,chair,bottomRight
2984,158956,bottomRight,chair,bottomLeft
2985,483667,bottomLeft,chair,bottomCenter
2986,174231,bottomLeft,chair,bottomRight
2987,482978,bottomRight,chair,middleRight
2988,153527,topCenter,couch,middleRight
2989,235399,bottomRight,bed,bottomCenter
2990,116825,middleCenter,bed,middleLeft
2991,405306,bottomCenter,bed,bottomCenter
2992,416330,middleCenter,bed,middleCenter
2993,231580,middleCenter,dining table,middleLeft
2994,297396,middleCenter,dining table,middleCenter
2995,466125,middleRight,dining table,middleCenter
2996,315492,bottomLeft,toilet,topRight
2997,4795,middleCenter,tv,middleRight
2998,530466,topRight,tv,topRight
2999,532058,topRight,remote,middleRight
3000,119828,topCenter,cell phone,topRight
3001,119233,bottomLeft,cell phone,bottomLeft
3002,357941,middleLeft,cell phone,bottomLeft
3003,316015,bottomLeft,cell phone,middleLeft
3004,494634,topCenter,oven,topCenter
3005,466125,middleRight,book,middleLeft
3006,309173,bottomLeft,person,bottomLeft
3007,565962,bottomLeft,person,middleLeft
3008,580418,middleRight,person,bottomRight
3009,213605,bottomLeft,person,bottomLeft
3010,350003,middleRight,bicycle,middleRight
3011,135410,bottomLeft,bicycle,middleRight
3012,407083,middleCenter,car,middleCenter
3013,230450,middleCenter,motorcycle,middleLeft
3014,563604,middleCenter,bus,bottomCenter
3015,495146,bottomLeft,truck,bottomCenter
3016,263594,middleLeft,truck,middleRight
3017,161128,bottomCenter,truck,bottomRight
3018,53529,middleCenter,truck,middleCenter
3019,389532,bottomRight,boat,bottomCenter
3020,482585,middleRight,traffic light,middleRight
3021,213593,bottomRight,traffic light,bottomRight
3022,369442,topCenter,stop sign,topCenter
3023,564336,middleRight,parking meter,middleLeft
3024,496722,middleRight,parking meter,middleLeft
3025,448410,bottomLeft,bench,middleRight
3026,333956,bottomLeft,bench,bottomLeft
3027,532530,bottomRight,dog,bottomLeft
3028,298697,middleCenter,horse,middleCenter
3029,572408,middleCenter,sheep,bottomCenter
3030,166563,middleCenter,elephant,middleCenter
3031,84650,middleCenter,handbag,middleCenter
3032,52007,middleCenter,tie,middleRight
3033,78426,middleCenter,cup,middleLeft
3034,252294,topRight,cup,topRight
3035,297396,topLeft,knife,topCenter
3036,545826,bottomCenter,chair,topRight
3037,187236,middleLeft,chair,middleLeft
3038,196754,bottomRight,chair,middleRight
3039,76547,middleCenter,dining table,bottomCenter
3040,519764,topLeft,laptop,topLeft
3041,466125,middleRight,laptop,middleLeft
3042,119828,middleCenter,mouse,middleRight
3043,469067,bottomRight,remote,bottomRight
3044,334521,middleCenter,person,middleLeft
3045,118405,bottomRight,person,bottomCenter
3046,147338,topLeft,car,topRight
3047,6040,middleLeft,truck,middleLeft
3048,395633,middleCenter,boat,middleCenter
3049,479030,topRight,traffic light,topRight
3050,565153,bottomCenter,parking meter,middleCenter
3051,186624,middleLeft,backpack,middleLeft
3052,420916,bottomCenter,backpack,bottomCenter
3053,90062,middleCenter,cow,middleCenter
3054,535094,middleRight,cow,middleRight
3055,311392,middleCenter,cow,middleCenter
3056,52565,middleCenter,cow,middleCenter
3057,253835,middleRight,bottle,middleCenter
3058,533536,bottomCenter,cat,bottomCenter
3059,542776,bottomCenter,book,bottomCenter
3060,204871,middleCenter,fire hydrant,middleCenter
3061,375493,bottomCenter,fire hydrant,bottomCenter
3062,410712,bottomLeft,person,bottomCenter
3063,148719,topLeft,person,topLeft
3064,9769,middleCenter,truck,middleCenter
3065,225946,middleLeft,stop sign,middleLeft
3066,375493,topCenter,stop sign,topCenter
3067,184324,middleCenter,stop sign,middleCenter
3068,499181,bottomCenter,stop sign,middleCenter
3069,449198,middleCenter,stop sign,middleLeft
3070,523194,topRight,stop sign,middleRight
3071,333697,topCenter,stop sign,topCenter
3072,304365,bottomRight,handbag,bottomRight
3073,287874,middleRight,handbag,middleLeft
3074,158956,bottomCenter,handbag,bottomLeft
3075,187236,middleCenter,couch,topCenter
3076,527616,topCenter,couch,topLeft
3077,565563,middleCenter,bed,middleCenter
3078,343076,middleCenter,laptop,middleCenter
3079,251572,middleCenter,dog,middleCenter
3080,49269,bottomLeft,dog,bottomLeft
3081,206831,middleCenter,dog,middleLeft
3082,139872,middleCenter,dog,middleCenter
3083,412240,middleCenter,dog,middleCenter
3084,22192,middleLeft,dog,middleLeft
3085,505573,middleCenter,dog,middleCenter
3086,237864,bottomRight,dog,middleRight
3087,292330,middleCenter,dog,middleCenter
3088,534270,bottomCenter,dog,bottomCenter
3089,222317,middleCenter,dog,middleCenter
3090,318908,middleCenter,dog,middleCenter
3091,347930,middleCenter,dog,middleCenter
3092,170278,middleCenter,dog,middleCenter
3093,225670,middleCenter,dog,middleCenter
3094,486479,middleCenter,dog,middleCenter
3095,30494,topLeft,dog,middleLeft
3096,554579,bottomRight,dog,bottomCenter
3097,549220,middleCenter,dog,middleCenter
3098,555005,middleCenter,dog,middleCenter
3099,399655,middleCenter,dog,middleCenter
3100,185250,bottomCenter,dog,bottomCenter
3101,309484,middleCenter,dog,middleCenter
3102,80153,bottomCenter,dog,bottomCenter
3103,273642,middleCenter,dog,middleCenter
3104,446522,middleCenter,dog,middleCenter
3105,329447,bottomRight,dog,bottomRight
3106,389933,middleCenter,dog,middleCenter
3107,145781,middleCenter,dog,middleCenter
3108,575357,middleRight,dog,middleRight
3109,462728,middleCenter,dog,middleCenter
3110,273232,bottomCenter,dog,bottomRight
3111,490171,middleCenter,dog,middleCenter
3112,181969,middleCenter,dog,middleCenter
3113,263463,middleCenter,dog,middleRight
3114,517832,middleCenter,dog,middleCenter
3115,338624,middleLeft,dog,middleLeft
3116,138492,middleCenter,dog,middleCenter
3117,297830,middleCenter,dog,middleCenter
3118,179392,middleCenter,dog,middleCenter
3119,509403,middleRight,dog,middleCenter
3120,17029,middleCenter,dog,middleCenter
3121,385997,bottomCenter,dog,bottomCenter
3122,295478,bottomLeft,dog,bottomLeft
3123,82807,middleCenter,dog,middleCenter
3124,253386,middleCenter,dog,middleCenter
3125,511398,middleCenter,dog,middleCenter
3126,367082,middleCenter,dog,middleCenter
3127,151962,middleCenter,dog,middleCenter
3128,338901,middleRight,dog,middleCenter
3129,385997,middleRight,potted plant,middleRight
3130,198489,topLeft,potted plant,topCenter
3131,6763,topRight,tv,topRight
3132,179392,topCenter,tv,topCenter
3133,186422,bottomRight,bird,middleRight
3134,572517,bottomCenter,bird,bottomCenter
3135,66038,bottomLeft,bird,bottomLeft
3136,492992,middleCenter,bird,middleCenter
3137,403817,middleCenter,cat,middleCenter
3138,1675,middleCenter,cat,middleCenter
3139,425390,middleCenter,cat,middleCenter
3140,311789,middleCenter,cat,middleCenter
3141,476810,middleCenter,cat,middleCenter
3142,181859,middleCenter,cat,middleCenter
3143,287649,middleCenter,cat,middleCenter
3144,491757,middleRight,cat,middleRight
3145,364297,middleCenter,cat,middleCenter
3146,80949,middleCenter,cat,middleCenter
3147,115885,middleRight,cat,middleRight
3148,401991,topLeft,cat,topLeft
3149,94336,middleCenter,cat,middleCenter
3150,458255,middleCenter,cat,middleRight
3151,15497,middleCenter,cat,middleCenter
3152,416256,middleCenter,cat,middleCenter
3153,407960,middleLeft,cat,middleCenter
3154,177015,middleRight,cat,middleLeft
3155,245576,middleCenter,cat,middleCenter
3156,49269,middleCenter,horse,middleLeft
3157,47819,middleCenter,horse,middleRight
3158,492992,bottomCenter,cow,bottomCenter
3159,222863,middleCenter,cow,middleCenter
3160,294855,middleCenter,bottle,topCenter
3161,377239,bottomCenter,bottle,bottomRight
3162,297830,bottomLeft,bottle,bottomLeft
3163,92416,bottomCenter,bottle,middleCenter
3164,151938,topCenter,bottle,middleCenter
3165,540414,bottomCenter,bottle,bottomCenter
3166,390826,middleCenter,bottle,topCenter
3167,267169,middleRight,bottle,middleRight
3168,236784,middleCenter,couch,bottomCenter
3169,399655,middleCenter,couch,middleCenter
3170,222317,middleCenter,couch,middleCenter
3171,367082,middleCenter,chair,middleLeft
3172,163682,bottomLeft,chair,bottomCenter
3173,517832,middleCenter,chair,middleCenter
3174,82807,middleCenter,chair,middleLeft
3175,156372,bottomCenter,chair,bottomCenter
3176,40083,bottomLeft,chair,bottomLeft
3177,385997,middleCenter,chair,middleRight
3178,251572,middleLeft,couch,middleCenter
3179,112626,middleRight,couch,middleRight
3180,181969,middleCenter,couch,middleCenter
3181,389933,middleCenter,couch,middleCenter
3182,81061,middleCenter,couch,middleCenter
3183,347930,middleCenter,couch,middleCenter
3184,338901,middleCenter,couch,middleCenter
3185,275198,bottomCenter,dining table,bottomCenter
3186,82807,bottomCenter,dining table,bottomCenter
3187,413689,middleLeft,bicycle,middleRight
3188,281929,bottomCenter,bicycle,bottomCenter
3189,184611,middleCenter,bicycle,bottomRight
3190,341469,bottomRight,bicycle,middleRight
3191,458223,middleLeft,bicycle,middleLeft
3192,198489,topRight,car,topRight
3193,151962,middleCenter,car,middleCenter
3194,263463,middleCenter,car,middleLeft
3195,255536,middleCenter,motorcycle,bottomCenter
3196,312421,middleLeft,motorcycle,middleLeft
3197,449432,middleCenter,bus,middleCenter
3198,540414,middleRight,bus,middleLeft
3199,250127,middleCenter,train,middleCenter
3200,58384,middleLeft,train,middleLeft
3201,543300,bottomCenter,boat,bottomCenter
3202,160772,middleCenter,boat,middleCenter
3203,267940,middleCenter,boat,middleCenter
3204,144932,middleRight,boat,middleRight
